order_time,store_id,product,quantity,unit_price,amount,payment_type
2025-09-01 17:41:01,S007,Contraption,5,135.87,679.35,CASH
2025-09-01 13:17:15,S010,Whatsit,2,67.19,134.38,WALLET
2025-09-01 18:33:11,S010,Doodad,4,36.41,145.64,CARD
2025-09-01 21:52:20,S002,Contraption,3,128.84,386.52,UPI
2025-09-01 12:19:27,S009,Doodad,1,38.26,38.26,UPI
2025-09-01 13:55:00,S005,Gadget,4,156.07,624.28,CARD
2025-09-01 11:45:31,S007,Widget,3,116.28,348.84,UPI
2025-09-01 18:30:49,S006,Doodad,4,42.51,170.04,WALLET
2025-09-01 09:18:37,S010,Contraption,5,134.34,671.7,WALLET
2025-09-01 10:00:46,S004,Gadget,5,154.98,774.9,CASH
2025-09-01 09:35:37,S004,Doohickey,5,17.44,87.2,UPI
2025-09-01 17:03:01,S007,Gadget,5,150.21,751.05,CASH
2025-09-01 17:48:01,S007,Gadget,1,145.8,145.8,WALLET
2025-09-01 15:07:58,S010,Doohickey,2,18.79,37.58,CARD
2025-09-01 09:24:09,S009,Doodad,3,40.43,121.29,WALLET
2025-09-01 18:45:04,S010,Thingamajig,2,88.08,176.16,CARD
2025-09-01 17:29:49,S008,Apparatus,3,82.32,246.96,UPI
2025-09-01 08:19:51,S009,Doohickey,2,22.06,44.12,WALLET
2025-09-01 16:38:43,S007,Contraption,1,143.36,143.36,CASH
2025-09-01 18:03:41,S002,Thingamajig,2,85.53,171.06,UPI
2025-09-01 14:45:07,S007,Widget,4,94.4,377.6,WALLET
2025-09-01 10:25:00,S003,Apparatus,1,85.67,85.67,CASH
2025-09-01 17:05:50,S008,Contraption,1,130.78,130.78,CASH
2025-09-01 21:02:05,S009,Contraption,1,126.84,126.84,WALLET
2025-09-01 18:45:31,S008,Doodad,5,42.65,213.25,CARD
2025-09-01 09:44:05,S002,Thingamajig,4,76.75,307.0,CARD
2025-09-01 15:03:35,S007,Gadget,5,152.65,763.25,CASH
2025-09-01 10:25:51,S007,Doodad,3,35.24,105.72,UPI
2025-09-01 18:50:03,S009,Doodad,4,38.47,153.88,CASH
2025-09-01 09:50:48,S006,Apparatus,2,82.11,164.22,WALLET
2025-09-01 19:08:21,S003,Apparatus,5,87.71,438.55,CARD
2025-09-01 08:25:05,S008,Whatsit,3,64.78,194.34,CARD
2025-09-01 11:26:41,S003,Doohickey,5,21.77,108.85,CARD
2025-09-01 13:43:00,S003,Doodad,2,36.81,73.62,UPI
2025-09-01 17:58:27,S005,Contraption,5,134.66,673.3,WALLET
2025-09-01 14:22:17,S002,Whatsit,2,53.56,107.12,WALLET
2025-09-01 17:04:29,S005,Doodad,2,35.99,71.98,WALLET
2025-09-01 11:51:48,S005,Whatsit,1,55.36,55.36,UPI
2025-09-01 09:38:21,S005,Whatsit,3,61.04,183.12,CARD
2025-09-01 19:33:04,S002,Contraption,2,143.13,286.26,CARD
2025-09-01 17:18:09,S007,Whatsit,5,57.46,287.3,CARD
2025-09-01 21:22:40,S008,Contraption,1,139.65,139.65,UPI
2025-09-01 15:04:59,S004,Thingamajig,4,74.34,297.36,CARD
2025-09-01 20:49:27,S010,Doodad,1,40.86,40.86,WALLET
2025-09-01 22:39:05,S010,Contraption,1,116.59,116.59,CARD
2025-09-01 17:25:39,S004,Thingamajig,4,74.01,296.04,CASH
2025-09-01 08:14:36,S004,Contraption,5,131.38,656.9,WALLET
2025-09-01 14:37:37,S007,Doohickey,5,20.67,103.35,CARD
2025-09-01 14:39:32,S006,Widget,1,105.59,105.59,CASH
2025-09-01 11:11:10,S006,Gadget,4,170.41,681.64,UPI
2025-09-01 13:12:47,S005,Whatsit,4,65.43,261.72,WALLET
2025-09-01 09:52:56,S010,Thingamajig,1,89.37,89.37,WALLET
2025-09-01 14:54:27,S001,Apparatus,3,92.4,277.2,UPI
2025-09-01 12:15:26,S003,Thingamajig,3,90.5,271.5,UPI
2025-09-01 19:01:54,S001,Apparatus,2,82.33,164.66,UPI
2025-09-01 17:11:16,S008,Gadget,3,156.71,470.13,CARD
2025-09-01 14:22:03,S008,Whatsit,5,68.47,342.35,WALLET
2025-09-01 21:33:50,S003,Widget,2,108.83,217.66,CARD
2025-09-01 11:35:13,S008,Contraption,2,123.15,246.3,CASH
2025-09-01 17:49:19,S009,Doodad,2,35.82,71.64,CARD
2025-09-01 21:58:46,S005,Doodad,3,42.0,126.0,WALLET
2025-09-01 09:34:57,S006,Doohickey,1,18.18,18.18,UPI
2025-09-01 16:25:23,S002,Whatsit,3,68.47,205.41,CASH
2025-09-01 19:14:22,S006,Doohickey,2,19.55,39.1,CARD
2025-09-01 15:02:31,S006,Whatsit,2,67.3,134.6,CARD
2025-09-01 10:56:23,S005,Thingamajig,5,85.08,425.4,WALLET
2025-09-01 12:00:36,S005,Gadget,3,161.14,483.42,CASH
2025-09-01 22:34:43,S005,Doodad,4,39.95,159.8,UPI
2025-09-01 14:06:21,S005,Apparatus,5,92.11,460.55,WALLET
2025-09-01 17:38:32,S001,Doohickey,2,21.67,43.34,WALLET
2025-09-01 21:34:09,S001,Doodad,1,35.2,35.2,CARD
2025-09-01 15:04:39,S001,Doodad,5,35.38,176.9,UPI
2025-09-01 20:34:42,S005,Thingamajig,3,89.04,267.12,UPI
2025-09-01 19:51:53,S009,Thingamajig,5,85.35,426.75,WALLET
2025-09-01 12:39:08,S003,Contraption,5,147.41,737.05,WALLET
2025-09-01 16:26:59,S009,Doohickey,1,18.02,18.02,UPI
2025-09-01 18:01:20,S007,Doohickey,5,21.32,106.6,UPI
2025-09-01 10:30:35,S008,Apparatus,4,90.3,361.2,WALLET
2025-09-01 22:34:26,S001,Widget,1,89.53,89.53,WALLET
2025-09-01 12:11:01,S009,Contraption,4,152.68,610.72,CASH
2025-09-01 16:10:25,S009,Thingamajig,2,75.57,151.14,CASH
2025-09-01 12:49:34,S006,Apparatus,3,90.53,271.59,UPI
2025-09-01 18:53:57,S004,Doodad,1,37.5,37.5,UPI
2025-09-01 17:41:38,S002,Widget,3,113.11,339.33,CASH
2025-09-01 08:06:39,S010,Contraption,3,128.05,384.15,WALLET
2025-09-01 08:37:32,S007,Apparatus,5,90.65,453.25,WALLET
2025-09-01 08:53:39,S006,Gadget,5,152.18,760.9,CASH
2025-09-01 17:11:42,S009,Whatsit,2,65.15,130.3,CASH
2025-09-01 21:57:23,S006,Doodad,3,46.72,140.16,CASH
2025-09-01 17:38:47,S009,Contraption,1,147.91,147.91,CARD
2025-09-01 17:32:29,S001,Thingamajig,3,73.65,220.95,CASH
2025-09-01 08:49:25,S010,Widget,5,100.45,502.25,UPI
2025-09-01 13:36:54,S001,Gadget,3,158.02,474.06,CARD
2025-09-01 22:50:07,S001,Contraption,4,141.89,567.56,CARD
2025-09-01 16:41:29,S009,Doohickey,5,17.42,87.1,WALLET
2025-09-01 16:29:54,S005,Apparatus,3,89.43,268.29,CASH
2025-09-01 11:52:08,S002,Gadget,2,137.01,274.02,WALLET
2025-09-01 16:55:36,S001,Apparatus,2,82.32,164.64,WALLET
2025-09-01 20:47:59,S009,Thingamajig,1,80.52,80.52,UPI
2025-09-01 11:21:28,S004,Apparatus,5,88.74,443.7,CASH
2025-09-01 14:02:18,S009,Contraption,3,145.54,436.62,WALLET
2025-09-01 14:14:12,S002,Whatsit,1,68.26,68.26,UPI
2025-09-01 08:37:25,S010,Whatsit,4,64.21,256.84,WALLET
2025-09-01 08:30:33,S008,Doohickey,5,19.29,96.45,CARD
2025-09-01 17:42:18,S007,Gadget,3,149.97,449.91,CARD
2025-09-01 14:48:00,S005,Widget,2,116.09,232.18,CASH
2025-09-01 11:21:14,S006,Apparatus,5,91.67,458.35,CARD
2025-09-01 14:03:58,S008,Gadget,2,168.83,337.66,CASH
2025-09-01 14:17:14,S009,Thingamajig,4,93.43,373.72,WALLET
2025-09-01 15:44:48,S010,Thingamajig,3,80.83,242.49,CASH
2025-09-01 20:49:12,S003,Whatsit,5,60.86,304.3,UPI
2025-09-01 18:24:30,S006,Contraption,2,136.98,273.96,UPI
2025-09-01 13:06:15,S007,Widget,1,104.21,104.21,WALLET
2025-09-01 18:04:08,S003,Apparatus,2,89.75,179.5,UPI
2025-09-01 17:33:35,S005,Contraption,1,133.19,133.19,WALLET
2025-09-01 19:44:19,S003,Widget,1,116.55,116.55,WALLET
2025-09-01 20:05:31,S007,Apparatus,3,105.29,315.87,CASH
2025-09-01 18:21:16,S006,Whatsit,3,58.49,175.47,WALLET
2025-09-01 08:10:28,S010,Widget,1,102.03,102.03,CASH
2025-09-01 12:57:18,S009,Whatsit,4,69.96,279.84,CASH
2025-09-01 22:59:27,S007,Widget,4,117.32,469.28,WALLET
2025-09-01 15:25:51,S009,Contraption,2,145.66,291.32,CASH
2025-09-01 22:40:54,S007,Contraption,4,153.71,614.84,CASH
2025-09-01 19:39:43,S004,Apparatus,1,105.12,105.12,UPI
2025-09-01 11:22:33,S004,Whatsit,2,65.63,131.26,CASH
2025-09-01 11:40:44,S001,Contraption,4,131.24,524.96,UPI
2025-09-01 08:05:34,S004,Contraption,4,122.28,489.12,WALLET
2025-09-01 21:17:39,S007,Whatsit,5,61.11,305.55,UPI
2025-09-01 10:12:10,S008,Widget,4,106.9,427.6,CARD
2025-09-01 20:03:40,S001,Whatsit,4,67.83,271.32,WALLET
2025-09-01 15:54:18,S006,Doodad,5,45.34,226.7,UPI
2025-09-01 17:23:17,S006,Thingamajig,1,89.13,89.13,CARD
2025-09-01 18:48:50,S007,Thingamajig,4,72.87,291.48,CARD
2025-09-01 11:38:42,S004,Gadget,3,161.15,483.45,UPI
2025-09-01 12:19:57,S005,Whatsit,4,64.08,256.32,WALLET
2025-09-01 17:45:03,S008,Doohickey,2,20.0,40.0,CARD
2025-09-01 22:44:04,S007,Thingamajig,4,86.41,345.64,UPI
2025-09-01 20:56:03,S007,Apparatus,2,87.13,174.26,WALLET
2025-09-01 19:05:53,S003,Doodad,3,46.35,139.05,WALLET
2025-09-01 20:57:37,S004,Whatsit,4,62.29,249.16,CARD
2025-09-01 19:35:55,S002,Contraption,3,149.2,447.6,WALLET
2025-09-01 12:52:51,S010,Thingamajig,4,89.89,359.56,WALLET
2025-09-01 12:46:29,S004,Thingamajig,2,79.52,159.04,WALLET
2025-09-01 08:41:13,S001,Doohickey,4,18.42,73.68,CASH
2025-09-01 18:50:23,S009,Thingamajig,3,94.01,282.03,UPI
2025-09-01 09:34:19,S007,Contraption,1,147.81,147.81,WALLET
2025-09-01 20:37:42,S009,Widget,3,102.45,307.35,WALLET
2025-09-01 12:07:54,S004,Widget,5,94.28,471.4,UPI
2025-09-01 17:35:43,S003,Widget,5,112.14,560.7,CARD
2025-09-01 15:18:54,S008,Thingamajig,5,93.88,469.4,CARD
2025-09-01 19:10:24,S010,Gadget,4,166.34,665.36,CARD
2025-09-01 16:54:00,S006,Apparatus,3,98.37,295.11,UPI
2025-09-01 13:26:19,S007,Contraption,2,122.74,245.48,WALLET
2025-09-01 14:16:24,S004,Doohickey,5,20.68,103.4,WALLET
2025-09-01 12:44:27,S007,Doohickey,1,20.91,20.91,UPI
2025-09-01 19:26:47,S009,Thingamajig,5,84.27,421.35,CARD
2025-09-01 17:12:21,S007,Contraption,5,116.25,581.25,CASH
2025-09-01 13:54:52,S008,Doohickey,3,19.89,59.67,CARD
2025-09-01 13:40:29,S010,Whatsit,1,68.0,68.0,CARD
2025-09-01 19:26:14,S010,Contraption,2,134.61,269.22,UPI
2025-09-01 14:33:49,S007,Gadget,2,178.51,357.02,CASH
2025-09-01 13:35:25,S008,Doohickey,5,18.39,91.95,CARD
2025-09-01 15:05:59,S009,Contraption,1,117.77,117.77,WALLET
2025-09-01 22:21:41,S007,Whatsit,3,58.78,176.34,CARD
2025-09-01 21:38:46,S008,Thingamajig,1,83.12,83.12,UPI
2025-09-01 19:57:50,S003,Gadget,1,140.96,140.96,WALLET
2025-09-01 12:07:03,S002,Contraption,1,131.63,131.63,CASH
2025-09-01 16:35:03,S006,Gadget,5,170.64,853.2,CASH
2025-09-01 11:11:27,S009,Apparatus,1,86.37,86.37,UPI
2025-09-01 17:18:23,S010,Doodad,2,40.99,81.98,UPI
2025-09-01 22:11:02,S003,Contraption,2,140.1,280.2,CASH
2025-09-01 14:10:11,S008,Widget,4,104.51,418.04,CARD
2025-09-01 10:38:22,S003,Apparatus,1,95.34,95.34,UPI
2025-09-01 15:41:11,S008,Contraption,4,133.55,534.2,CARD
2025-09-01 19:29:15,S002,Widget,3,111.15,333.45,WALLET
2025-09-01 15:06:45,S010,Doohickey,1,17.51,17.51,CASH
2025-09-01 14:16:27,S001,Gadget,2,155.65,311.3,WALLET
2025-09-01 08:27:14,S006,Widget,2,94.35,188.7,CARD
2025-09-01 11:08:32,S009,Doodad,4,42.74,170.96,CARD
2025-09-01 18:37:02,S004,Doohickey,5,22.54,112.7,CASH
2025-09-01 17:52:54,S004,Apparatus,1,81.56,81.56,UPI
2025-09-01 17:03:16,S010,Doodad,2,45.95,91.9,UPI
2025-09-01 21:48:09,S001,Contraption,4,116.48,465.92,CARD
2025-09-01 18:24:48,S004,Contraption,4,142.48,569.92,UPI
2025-09-01 10:06:04,S006,Widget,2,116.61,233.22,CARD
2025-09-01 14:07:20,S006,Doohickey,3,18.6,55.8,UPI
2025-09-01 16:06:42,S001,Widget,3,110.59,331.77,CASH
2025-09-01 14:01:53,S005,Whatsit,3,59.72,179.16,CASH
2025-09-01 15:15:12,S001,Gadget,3,174.28,522.84,UPI
2025-09-01 22:34:15,S004,Thingamajig,1,93.0,93.0,CASH
2025-09-01 22:00:32,S003,Apparatus,2,102.81,205.62,CASH
2025-09-01 22:14:49,S005,Doohickey,2,18.59,37.18,CARD
2025-09-01 11:53:54,S010,Thingamajig,2,94.03,188.06,CASH
2025-09-01 21:32:07,S003,Whatsit,1,54.85,54.85,CASH
2025-09-01 10:02:00,S004,Widget,3,108.86,326.58,UPI
2025-09-01 21:25:40,S008,Gadget,3,146.49,439.47,UPI
2025-09-01 18:35:16,S005,Doohickey,2,22.37,44.74,CARD
2025-09-01 20:04:55,S009,Thingamajig,4,87.14,348.56,UPI
2025-09-01 15:59:49,S001,Whatsit,5,54.43,272.15,CARD
2025-09-01 08:03:03,S010,Doohickey,2,17.6,35.2,CARD
2025-09-01 08:54:25,S001,Gadget,3,150.31,450.93,CASH
2025-09-01 12:04:25,S008,Whatsit,3,64.02,192.06,WALLET
2025-09-01 20:18:01,S003,Whatsit,1,68.12,68.12,WALLET
2025-09-01 14:01:27,S008,Contraption,2,120.81,241.62,CARD
2025-09-01 10:19:21,S007,Apparatus,2,100.18,200.36,CARD
2025-09-01 22:47:53,S008,Doodad,1,37.42,37.42,UPI
2025-09-01 11:48:24,S008,Gadget,3,153.56,460.68,UPI
2025-09-01 16:37:17,S004,Thingamajig,4,78.86,315.44,CASH
2025-09-01 14:38:34,S003,Contraption,5,130.93,654.65,UPI
2025-09-01 18:56:39,S010,Apparatus,5,96.08,480.4,CASH
2025-09-01 12:49:30,S004,Gadget,4,177.16,708.64,UPI
2025-09-01 09:01:54,S003,Gadget,2,140.71,281.42,CARD
2025-09-01 20:50:30,S006,Thingamajig,5,84.07,420.35,UPI
2025-09-01 15:22:09,S010,Doohickey,4,18.14,72.56,UPI
2025-09-01 17:34:59,S006,Doodad,1,37.45,37.45,CARD
2025-09-01 09:20:39,S007,Thingamajig,4,84.25,337.0,WALLET
2025-09-01 14:27:38,S005,Apparatus,2,105.45,210.9,UPI
2025-09-01 09:02:26,S006,Thingamajig,5,94.58,472.9,UPI
2025-09-01 17:13:58,S005,Whatsit,5,60.59,302.95,UPI
2025-09-01 17:26:58,S009,Whatsit,5,59.06,295.3,UPI
2025-09-01 13:42:27,S009,Gadget,1,140.84,140.84,UPI
2025-09-01 12:02:47,S003,Whatsit,4,67.51,270.04,UPI
2025-09-01 13:47:48,S008,Whatsit,5,56.27,281.35,CARD
2025-09-01 15:58:06,S003,Apparatus,3,96.87,290.61,CASH
2025-09-01 19:43:53,S010,Apparatus,4,101.44,405.76,CASH
2025-09-01 14:09:22,S003,Apparatus,3,94.61,283.83,WALLET
2025-09-01 20:02:07,S003,Contraption,1,122.51,122.51,CASH
2025-09-01 15:46:15,S010,Widget,1,107.95,107.95,WALLET
2025-09-01 19:39:21,S008,Gadget,3,137.64,412.92,CARD
2025-09-01 17:30:18,S005,Contraption,1,138.7,138.7,CARD
2025-09-01 18:07:02,S005,Contraption,5,136.61,683.05,CASH
2025-09-01 14:32:59,S006,Doohickey,1,18.55,18.55,CASH
2025-09-01 10:54:57,S010,Whatsit,5,62.75,313.75,UPI
2025-09-01 11:52:26,S005,Whatsit,5,67.7,338.5,CARD
2025-09-01 16:52:55,S007,Doodad,3,38.51,115.53,WALLET
2025-09-01 17:29:13,S007,Apparatus,5,90.43,452.15,CASH
2025-09-01 10:24:19,S009,Apparatus,3,96.84,290.52,CASH
2025-09-01 10:28:21,S003,Gadget,2,146.99,293.98,UPI
2025-09-01 18:13:30,S001,Contraption,1,143.19,143.19,CARD
2025-09-01 19:52:59,S003,Doodad,2,44.05,88.1,CASH
2025-09-01 20:00:51,S006,Doodad,5,45.1,225.5,CASH
2025-09-01 16:01:37,S010,Thingamajig,5,85.89,429.45,CARD
2025-09-01 15:13:49,S010,Gadget,2,170.48,340.96,WALLET
2025-09-01 18:03:41,S003,Doohickey,4,20.44,81.76,WALLET
2025-09-01 16:03:13,S006,Apparatus,2,95.29,190.58,CARD
2025-09-01 12:18:22,S004,Apparatus,1,98.14,98.14,CASH
2025-09-01 14:06:27,S001,Thingamajig,3,90.48,271.44,CARD
2025-09-01 10:34:00,S005,Gadget,4,142.73,570.92,CASH
2025-09-01 17:59:04,S003,Whatsit,2,58.42,116.84,CASH
2025-09-01 19:20:50,S008,Apparatus,4,94.79,379.16,CARD
2025-09-01 19:19:11,S010,Thingamajig,3,90.38,271.14,CARD
2025-09-01 22:05:23,S002,Apparatus,4,104.14,416.56,CASH
2025-09-01 09:18:58,S005,Thingamajig,4,80.19,320.76,CASH
2025-09-01 22:13:38,S008,Apparatus,5,97.11,485.55,UPI
2025-09-01 13:30:32,S006,Doodad,4,36.42,145.68,WALLET
2025-09-01 14:25:17,S010,Apparatus,5,104.76,523.8,CASH
2025-09-01 12:05:30,S008,Widget,3,101.24,303.72,UPI
2025-09-01 18:44:54,S002,Doodad,2,35.97,71.94,UPI
2025-09-01 22:58:21,S005,Doodad,4,45.64,182.56,UPI
2025-09-01 20:51:42,S003,Gadget,2,177.1,354.2,CARD
2025-09-01 10:19:37,S007,Apparatus,5,83.7,418.5,UPI
2025-09-01 19:45:13,S001,Gadget,5,163.06,815.3,UPI
2025-09-01 16:38:41,S006,Apparatus,4,92.39,369.56,WALLET
2025-09-01 08:47:05,S004,Contraption,3,131.7,395.1,UPI
2025-09-01 16:54:00,S002,Thingamajig,5,86.5,432.5,UPI
2025-09-01 09:51:21,S010,Whatsit,1,56.39,56.39,CARD
2025-09-01 09:17:41,S001,Doohickey,1,20.4,20.4,UPI
2025-09-01 15:56:32,S009,Contraption,5,152.32,761.6,CASH
2025-09-01 12:19:55,S001,Doodad,5,37.91,189.55,UPI
2025-09-01 12:05:08,S006,Apparatus,1,92.04,92.04,CASH
2025-09-01 20:00:14,S009,Widget,2,107.24,214.48,WALLET
2025-09-01 18:36:54,S009,Whatsit,4,57.02,228.08,CARD
2025-09-01 08:52:03,S009,Doohickey,5,21.49,107.45,CASH
2025-09-01 12:19:33,S003,Gadget,1,149.18,149.18,CASH
2025-09-01 16:10:00,S001,Doodad,3,37.15,111.45,CASH
2025-09-01 21:53:46,S010,Doohickey,2,22.32,44.64,CARD
2025-09-01 21:04:22,S004,Gadget,5,157.43,787.15,CASH
2025-09-01 15:51:23,S001,Gadget,1,156.63,156.63,WALLET
2025-09-01 21:40:08,S005,Doodad,2,38.89,77.78,UPI
2025-09-01 10:34:45,S001,Doodad,4,38.61,154.44,CASH
2025-09-01 17:08:07,S001,Thingamajig,5,88.59,442.95,UPI
2025-09-01 11:01:11,S005,Doodad,1,46.42,46.42,CARD
2025-09-01 20:17:09,S009,Widget,2,107.56,215.12,CASH
2025-09-01 19:56:55,S007,Gadget,1,149.94,149.94,WALLET
2025-09-01 14:00:28,S009,Apparatus,2,81.87,163.74,CARD
2025-09-01 18:41:07,S009,Doohickey,2,19.24,38.48,WALLET
2025-09-01 16:20:41,S008,Contraption,2,125.77,251.54,UPI
2025-09-01 22:12:37,S004,Doohickey,4,20.13,80.52,CARD
2025-09-01 17:23:17,S009,Whatsit,3,64.17,192.51,CASH
2025-09-01 15:34:15,S008,Doodad,2,35.94,71.88,CARD
2025-09-01 12:11:52,S010,Whatsit,1,55.11,55.11,UPI
2025-09-01 09:03:54,S005,Apparatus,5,98.65,493.25,UPI
2025-09-01 10:35:49,S006,Whatsit,1,60.68,60.68,WALLET
2025-09-01 15:22:54,S006,Whatsit,3,60.33,180.99,WALLET
2025-09-01 17:45:17,S002,Whatsit,5,59.86,299.3,CARD
2025-09-01 21:55:20,S006,Contraption,4,118.38,473.52,CASH
2025-09-01 17:06:43,S003,Whatsit,4,54.35,217.4,UPI
2025-09-01 15:13:10,S008,Gadget,1,165.6,165.6,UPI
2025-09-01 20:54:14,S006,Widget,3,103.6,310.8,UPI
2025-09-01 17:32:42,S008,Thingamajig,3,93.79,281.37,WALLET
2025-09-01 11:20:25,S001,Contraption,2,139.2,278.4,CARD
2025-09-01 09:19:25,S005,Doodad,3,42.93,128.79,CASH
2025-09-01 19:35:05,S002,Gadget,1,140.62,140.62,CARD
2025-09-01 12:37:00,S007,Widget,1,102.02,102.02,WALLET
2025-09-01 11:41:51,S003,Whatsit,2,60.17,120.34,CARD
2025-09-01 16:54:38,S005,Thingamajig,1,82.2,82.2,CARD
2025-09-01 18:17:19,S006,Contraption,5,122.59,612.95,WALLET
2025-09-01 18:09:20,S006,Doohickey,2,19.62,39.24,UPI
2025-09-01 11:02:31,S007,Widget,1,90.96,90.96,CASH
2025-09-01 16:18:35,S004,Contraption,4,147.93,591.72,CASH
2025-09-01 12:51:51,S005,Gadget,5,163.51,817.55,CASH
2025-09-01 09:46:26,S007,Gadget,3,138.71,416.13,CARD
2025-09-01 09:10:42,S002,Contraption,5,147.26,736.3,CARD
2025-09-01 18:45:44,S010,Widget,3,111.68,335.04,UPI
2025-09-01 15:51:21,S010,Gadget,1,141.49,141.49,WALLET
2025-09-01 13:48:22,S010,Doohickey,2,18.62,37.24,CARD
2025-09-01 15:48:34,S005,Contraption,1,133.36,133.36,CASH
2025-09-01 16:47:06,S004,Gadget,5,144.58,722.9,CASH
2025-09-01 19:50:58,S009,Widget,1,109.54,109.54,WALLET
2025-09-01 14:53:44,S009,Whatsit,5,67.4,337.0,CASH
2025-09-01 11:04:06,S004,Doodad,5,45.33,226.65,CASH
2025-09-01 12:08:31,S006,Doodad,3,37.42,112.26,CASH
2025-09-01 22:36:41,S005,Apparatus,1,87.74,87.74,CARD
2025-09-01 08:52:22,S002,Thingamajig,2,76.44,152.88,UPI
2025-09-01 16:40:28,S001,Doodad,4,39.65,158.6,UPI
2025-09-01 22:39:52,S001,Contraption,5,149.58,747.9,CARD
2025-09-01 11:14:48,S009,Doohickey,3,20.14,60.42,UPI
2025-09-01 16:19:27,S008,Apparatus,5,103.38,516.9,WALLET
2025-09-01 12:23:32,S002,Whatsit,2,60.65,121.3,UPI
2025-09-01 18:28:04,S004,Widget,5,89.11,445.55,CARD
2025-09-01 17:33:53,S001,Widget,3,94.13,282.39,UPI
2025-09-01 22:21:24,S006,Whatsit,3,63.08,189.24,CARD
2025-09-01 08:25:06,S007,Thingamajig,3,87.08,261.24,WALLET
2025-09-01 16:31:59,S009,Widget,3,115.6,346.8,CARD
2025-09-01 15:32:53,S003,Gadget,2,149.82,299.64,CARD
2025-09-01 11:20:17,S003,Gadget,2,145.11,290.22,UPI
2025-09-01 20:01:29,S004,Doohickey,1,22.77,22.77,CARD
2025-09-01 14:12:57,S007,Doohickey,1,19.05,19.05,WALLET
2025-09-01 19:58:18,S008,Doodad,1,43.85,43.85,CASH
2025-09-01 16:17:59,S010,Gadget,5,143.67,718.35,CASH
2025-09-01 12:56:18,S008,Doodad,5,42.17,210.85,UPI
2025-09-01 17:36:03,S009,Apparatus,3,100.72,302.16,CARD
2025-09-01 11:39:07,S009,Doohickey,1,18.09,18.09,UPI
2025-09-01 12:29:33,S003,Doohickey,3,22.25,66.75,WALLET
2025-09-01 15:17:11,S010,Doohickey,5,17.39,86.95,WALLET
2025-09-01 08:54:24,S007,Apparatus,1,87.79,87.79,UPI
2025-09-01 16:22:31,S009,Doohickey,3,20.15,60.45,CASH
2025-09-01 13:01:37,S006,Doohickey,2,17.92,35.84,WALLET
2025-09-01 22:14:36,S008,Thingamajig,5,89.22,446.1,CASH
2025-09-01 20:32:21,S001,Contraption,3,146.7,440.1,WALLET
2025-09-01 13:58:36,S006,Whatsit,5,60.45,302.25,CARD
2025-09-01 09:48:33,S007,Apparatus,4,106.62,426.48,CARD
2025-09-01 11:33:20,S002,Doodad,1,36.88,36.88,UPI
2025-09-01 11:20:55,S008,Whatsit,1,68.23,68.23,WALLET
2025-09-01 16:06:10,S001,Gadget,5,160.6,803.0,CASH
2025-09-01 11:31:51,S006,Apparatus,4,102.89,411.56,CARD
2025-09-01 10:00:37,S009,Doohickey,3,19.19,57.57,UPI
2025-09-01 16:11:49,S002,Thingamajig,5,83.31,416.55,WALLET
2025-09-01 17:23:52,S002,Apparatus,3,91.7,275.1,CASH
2025-09-01 11:13:39,S004,Gadget,3,160.44,481.32,UPI
2025-09-01 11:50:06,S005,Gadget,3,135.65,406.95,WALLET
2025-09-01 16:51:41,S008,Widget,2,100.8,201.6,UPI
2025-09-01 19:17:13,S006,Contraption,1,140.46,140.46,CARD
2025-09-01 10:24:43,S005,Widget,3,113.65,340.95,UPI
2025-09-01 10:17:16,S006,Whatsit,3,57.35,172.05,CARD
2025-09-01 21:32:16,S001,Whatsit,5,55.35,276.75,UPI
2025-09-01 20:04:39,S006,Widget,4,101.67,406.68,UPI
2025-09-01 22:31:21,S002,Doohickey,5,17.75,88.75,WALLET
2025-09-01 17:09:38,S005,Apparatus,3,82.51,247.53,CARD
2025-09-01 16:32:29,S001,Whatsit,4,59.06,236.24,UPI
2025-09-01 21:19:41,S007,Doohickey,1,20.43,20.43,CARD
2025-09-01 10:20:35,S007,Doohickey,5,17.46,87.3,UPI
2025-09-01 10:29:40,S003,Contraption,1,141.63,141.63,CARD
2025-09-01 18:50:18,S007,Gadget,1,156.55,156.55,CARD
2025-09-01 08:24:35,S004,Contraption,4,133.61,534.44,UPI
2025-09-01 09:14:24,S005,Contraption,5,139.56,697.8,CASH
2025-09-01 15:30:43,S010,Widget,5,117.37,586.85,CARD
2025-09-01 15:14:46,S010,Thingamajig,4,82.0,328.0,UPI
2025-09-01 11:37:43,S005,Contraption,5,120.87,604.35,WALLET
2025-09-01 09:37:32,S006,Thingamajig,5,94.09,470.45,CASH
2025-09-01 18:34:24,S007,Widget,4,92.23,368.92,WALLET
2025-09-01 18:04:50,S004,Contraption,2,124.74,249.48,WALLET
2025-09-01 18:27:05,S007,Thingamajig,2,91.79,183.58,CARD
2025-09-01 13:17:45,S006,Apparatus,5,86.49,432.45,CASH
2025-09-01 11:27:15,S006,Whatsit,2,64.49,128.98,CASH
2025-09-01 16:48:38,S004,Contraption,1,141.43,141.43,UPI
2025-09-01 13:48:22,S010,Doodad,5,42.69,213.45,CASH
2025-09-01 14:42:48,S002,Contraption,4,150.94,603.76,UPI
2025-09-01 16:53:56,S002,Contraption,5,149.94,749.7,CARD
2025-09-01 16:54:42,S010,Gadget,1,148.2,148.2,UPI
