order_time,store_id,item,quantity,price,payment_type
2025-09-03 09:48:59,S008,Contraption,3,131.37,CASH
2025-09-03 12:51:01,S003,Gadget,2,176.94,CARD
2025-09-03 11:15:31,S007,Contraption,5,144.45,CASH
2025-09-03 12:04:15,S009,Doodad,2,40.4,CASH
2025-09-03 10:38:07,S001,Whatsit,2,70.7,CARD
2025-09-03 08:52:50,S005,Whatsit,2,69.05,UPI
2025-09-03 10:32:43,S004,Doohickey,1,20.16,WALLET
2025-09-03 21:22:48,S003,Doodad,1,36.8,CASH
2025-09-03 22:58:09,S001,Gadget,3,136.69,WALLET
2025-09-03 11:58:30,S003,Gadget,2,141.82,CARD
2025-09-03 08:17:43,S003,Thingamajig,4,77.7,WALLET
2025-09-03 22:28:52,S010,Doohickey,1,21.68,WALLET
2025-09-03 15:44:32,S008,Thingamajig,4,88.84,UPI
2025-09-03 18:19:07,S002,Doohickey,5,20.0,CASH
2025-09-03 14:31:25,S003,Gadget,3,158.96,WALLET
2025-09-03 21:28:31,S008,Whatsit,5,59.57,CARD
2025-09-03 10:12:49,S007,Thingamajig,4,85.72,WALLET
2025-09-03 21:55:21,S009,Gadget,2,141.06,UPI
2025-09-03 13:35:01,S009,Whatsit,1,69.71,WALLET
2025-09-03 16:22:25,S009,Contraption,4,120.48,CASH
2025-09-03 15:32:55,S008,Gadget,3,154.89,WALLET
2025-09-03 16:10:44,S008,Whatsit,2,53.39,WALLET
2025-09-03 20:28:45,S004,Doohickey,3,20.41,WALLET
2025-09-03 14:59:51,S002,Widget,1,97.69,WALLET
2025-09-03 20:02:54,S005,Whatsit,5,69.86,UPI
2025-09-03 08:59:11,S007,Thingamajig,2,86.37,CARD
2025-09-03 16:00:19,S007,Apparatus,5,83.36,CASH
2025-09-03 22:21:37,S009,Doodad,5,35.7,WALLET
2025-09-03 09:44:20,S010,Widget,3,101.96,WALLET
2025-09-03 15:33:07,S003,Thingamajig,4,83.63,CARD
2025-09-03 12:19:19,S002,Widget,3,106.92,CASH
2025-09-03 15:50:52,S003,Thingamajig,5,91.42,UPI
2025-09-03 12:55:25,S004,Whatsit,1,62.93,UPI
2025-09-03 15:04:05,S006,Gadget,1,171.52,CARD
2025-09-03 09:18:41,S004,Widget,5,89.66,UPI
2025-09-03 15:40:14,S008,Widget,2,105.63,WALLET
2025-09-03 12:03:34,S006,Whatsit,1,59.36,WALLET
2025-09-03 08:07:59,S001,Doohickey,2,19.47,CASH
2025-09-03 11:12:04,S007,Doohickey,3,19.88,UPI
2025-09-03 21:05:11,S004,Whatsit,5,64.92,UPI
2025-09-03 12:20:09,S009,Whatsit,2,60.16,CASH
2025-09-03 13:51:44,S002,Doohickey,2,17.28,CARD
2025-09-03 15:29:53,S005,Thingamajig,4,84.26,UPI
2025-09-03 08:58:25,S007,Whatsit,3,65.03,CASH
2025-09-03 19:00:23,S009,Doohickey,1,17.66,WALLET
2025-09-03 21:19:53,S008,Doodad,4,45.1,CARD
2025-09-03 10:26:49,S010,Doohickey,1,20.05,CASH
2025-09-03 22:38:28,S008,Doohickey,4,19.19,CASH
2025-09-03 20:45:26,S010,Widget,5,97.06,WALLET
2025-09-03 13:08:13,S010,Apparatus,1,81.17,UPI
2025-09-03 17:58:08,S008,Apparatus,2,80.34,UPI
2025-09-03 09:21:01,S009,Widget,4,93.63,CARD
2025-09-03 13:29:08,S010,Doohickey,4,17.3,WALLET
2025-09-03 12:13:25,S003,Apparatus,3,104.08,WALLET
2025-09-03 22:11:50,S005,Doohickey,1,21.93,WALLET
2025-09-03 08:54:56,S005,Whatsit,4,65.13,CASH
2025-09-03 13:03:08,S006,Thingamajig,1,93.25,UPI
2025-09-03 10:36:56,S007,Gadget,4,157.2,WALLET
2025-09-03 19:34:27,S005,Apparatus,2,94.95,CASH
2025-09-03 12:21:33,S009,Gadget,3,147.36,CARD
2025-09-03 11:02:00,S009,Doodad,4,44.59,CARD
2025-09-03 22:51:05,S008,Contraption,1,130.13,WALLET
2025-09-03 10:39:02,S004,Whatsit,5,65.54,UPI
2025-09-03 14:36:35,S003,Gadget,3,160.9,WALLET
2025-09-03 14:17:11,S003,Contraption,5,119.71,UPI
2025-09-03 09:34:22,S007,Thingamajig,5,87.1,WALLET
2025-09-03 08:43:35,S010,Whatsit,3,53.32,CARD
2025-09-03 18:11:18,S007,Widget,5,97.14,WALLET
2025-09-03 16:49:51,S008,Doohickey,2,17.25,CASH
2025-09-03 22:13:43,S001,Gadget,4,173.62,CASH
2025-09-03 14:48:37,S008,Contraption,5,144.35,WALLET
2025-09-03 20:39:05,S004,Contraption,1,135.15,WALLET
2025-09-03 11:21:44,S003,Thingamajig,3,75.87,UPI
2025-09-03 08:52:51,S010,Thingamajig,2,88.16,CARD
2025-09-03 10:52:47,S005,Gadget,4,155.23,CASH
2025-09-03 11:29:59,S009,Contraption,4,147.18,CARD
2025-09-03 21:17:29,S010,Contraption,5,141.75,UPI
2025-09-03 19:48:00,S002,Doohickey,5,19.42,CARD
2025-09-03 18:04:02,S002,Doodad,4,35.97,CARD
2025-09-03 09:30:29,S010,Contraption,5,133.93,WALLET
2025-09-03 12:29:14,S003,Apparatus,2,90.46,UPI
2025-09-03 15:10:03,S006,Whatsit,2,59.02,WALLET
2025-09-03 22:51:12,S009,Gadget,5,153.96,CARD
2025-09-03 15:00:38,S006,Doohickey,5,21.35,WALLET
2025-09-03 09:20:07,S007,Apparatus,3,94.6,WALLET
2025-09-03 18:57:51,S004,Widget,2,95.43,CARD
2025-09-03 11:32:16,S002,Doohickey,5,18.94,WALLET
2025-09-03 14:50:14,S006,Contraption,4,124.92,WALLET
2025-09-03 22:22:30,S001,Whatsit,4,69.8,UPI
2025-09-03 12:22:09,S010,Thingamajig,3,81.02,UPI
2025-09-03 21:06:15,S006,Thingamajig,1,82.82,WALLET
2025-09-03 12:35:36,S010,Doodad,4,39.32,WALLET
2025-09-03 21:09:45,S009,Thingamajig,2,91.22,UPI
2025-09-03 20:29:26,S003,Thingamajig,2,85.34,WALLET
2025-09-03 21:29:49,S010,Doohickey,4,22.4,CARD
2025-09-03 22:14:32,S005,Contraption,5,130.77,WALLET
2025-09-03 11:09:31,S002,Contraption,4,152.63,WALLET
2025-09-03 10:07:28,S008,Widget,1,104.61,CASH
2025-09-03 19:16:19,S007,Widget,3,90.09,CARD
2025-09-03 10:47:47,S004,Contraption,1,142.88,CARD
2025-09-03 18:56:15,S001,Thingamajig,5,73.92,UPI
2025-09-03 08:09:06,S004,Thingamajig,5,94.03,UPI
2025-09-03 15:50:16,S001,Thingamajig,5,88.05,CASH
2025-09-03 18:37:53,S008,Apparatus,1,104.16,WALLET
2025-09-03 11:04:02,S002,Apparatus,1,82.51,CASH
2025-09-03 19:17:32,S009,Doodad,2,44.33,WALLET
2025-09-03 16:20:09,S002,Thingamajig,1,71.45,CARD
2025-09-03 13:17:35,S010,Widget,2,118.15,UPI
2025-09-03 16:27:31,S005,Contraption,5,131.2,UPI
2025-09-03 15:09:01,S007,Doodad,3,38.12,CARD
2025-09-03 08:29:05,S003,Whatsit,3,54.36,CASH
2025-09-03 15:42:37,S010,Doodad,2,44.46,WALLET
2025-09-03 08:28:33,S008,Whatsit,5,59.49,WALLET
2025-09-03 09:22:05,S007,Doohickey,4,18.99,CARD
2025-09-03 14:58:55,S004,Thingamajig,3,79.71,WALLET
2025-09-03 09:20:26,S002,Gadget,3,173.93,UPI
2025-09-03 09:47:23,S001,Doodad,3,38.83,CARD
2025-09-03 10:15:35,S009,Widget,4,104.41,WALLET
2025-09-03 17:53:41,S007,Thingamajig,1,92.24,UPI
2025-09-03 12:50:54,S006,Doohickey,3,18.23,WALLET
2025-09-03 21:53:14,S004,Contraption,5,121.5,WALLET
2025-09-03 15:22:51,S009,Widget,4,91.95,UPI
2025-09-03 17:47:55,S003,Doodad,2,38.2,CASH
2025-09-03 12:44:04,S003,Doohickey,5,19.77,CARD
2025-09-03 11:46:53,S002,Contraption,2,127.17,UPI
2025-09-03 08:19:25,S009,Thingamajig,1,88.66,UPI
2025-09-03 12:22:07,S005,Widget,5,104.19,CARD
2025-09-03 18:57:28,S010,Widget,3,106.13,CARD
2025-09-03 22:06:34,S006,Whatsit,5,59.3,UPI
2025-09-03 20:09:42,S010,Whatsit,5,66.95,UPI
2025-09-03 21:18:25,S009,Doodad,1,45.41,UPI
2025-09-03 21:48:49,S005,Thingamajig,5,83.95,CASH
2025-09-03 17:50:04,S008,Apparatus,1,106.14,UPI
2025-09-03 17:39:33,S010,Whatsit,4,63.23,WALLET
2025-09-03 16:37:55,S006,Contraption,1,145.32,WALLET
2025-09-03 10:11:21,S002,Doodad,3,38.76,CARD
2025-09-03 18:02:11,S003,Doodad,2,37.62,UPI
2025-09-03 18:39:10,S004,Whatsit,3,58.09,CARD
2025-09-03 22:41:11,S005,Gadget,1,164.2,UPI
2025-09-03 15:00:58,S006,Doohickey,1,17.42,CARD
2025-09-03 16:41:12,S008,Widget,3,94.41,WALLET
2025-09-03 08:07:31,S001,Gadget,2,135.63,UPI
2025-09-03 14:31:12,S005,Widget,5,111.83,UPI
2025-09-03 20:00:35,S008,Contraption,4,124.5,UPI
2025-09-03 17:00:19,S004,Contraption,4,116.61,CARD
2025-09-03 09:17:56,S004,Doodad,5,43.42,CARD
2025-09-03 12:43:56,S003,Contraption,3,148.91,CASH
2025-09-03 16:00:45,S002,Gadget,4,148.12,CASH
2025-09-03 19:50:30,S004,Widget,4,110.15,CASH
2025-09-03 20:11:52,S002,Thingamajig,4,72.1,CASH
2025-09-03 12:34:44,S008,Gadget,1,148.75,UPI
2025-09-03 12:02:18,S009,Doodad,1,38.53,WALLET
2025-09-03 21:06:12,S005,Doohickey,4,18.82,CARD
2025-09-03 16:22:33,S008,Whatsit,2,70.7,UPI
2025-09-03 10:53:53,S009,Widget,5,91.26,UPI
2025-09-03 09:22:12,S006,Apparatus,1,88.14,CARD
2025-09-03 11:18:45,S010,Apparatus,2,94.23,UPI
2025-09-03 15:23:51,S001,Widget,3,109.22,CASH
2025-09-03 11:52:48,S002,Doohickey,2,17.3,UPI
2025-09-03 09:01:10,S001,Whatsit,2,64.55,UPI
2025-09-03 12:30:03,S004,Contraption,1,138.78,WALLET
2025-09-03 08:39:36,S002,Gadget,2,143.97,CARD
2025-09-03 14:57:01,S008,Thingamajig,4,83.42,UPI
2025-09-03 09:25:36,S004,Contraption,4,134.23,CARD
2025-09-03 09:14:58,S002,Apparatus,4,82.48,CASH
2025-09-03 10:42:31,S008,Whatsit,1,55.58,WALLET
2025-09-03 19:27:44,S001,Thingamajig,3,72.64,CASH
2025-09-03 15:42:16,S010,Gadget,4,165.58,CARD
2025-09-03 09:07:14,S010,Contraption,3,141.12,CARD
2025-09-03 20:52:39,S001,Gadget,4,149.82,WALLET
2025-09-03 12:42:30,S004,Gadget,5,153.11,CARD
2025-09-03 19:00:20,S008,Contraption,2,126.67,CARD
2025-09-03 22:58:18,S003,Thingamajig,5,80.05,CASH
2025-09-03 09:57:12,S005,Contraption,5,129.71,UPI
2025-09-03 14:12:05,S010,Gadget,1,149.55,CARD
2025-09-03 21:36:07,S006,Apparatus,4,83.52,WALLET
2025-09-03 22:18:10,S003,Apparatus,3,89.33,CASH
2025-09-03 08:56:04,S008,Doohickey,5,22.39,UPI
2025-09-03 08:02:27,S003,Widget,3,115.58,CASH
2025-09-03 19:00:40,S007,Doohickey,2,18.02,CASH
2025-09-03 21:01:24,S008,Doohickey,3,19.36,UPI
2025-09-03 14:59:56,S003,Whatsit,3,58.82,WALLET
2025-09-03 12:47:13,S005,Widget,3,95.48,WALLET
2025-09-03 20:12:19,S005,Thingamajig,4,85.45,UPI
2025-09-03 22:58:35,S010,Doohickey,5,18.28,UPI
2025-09-03 19:06:04,S004,Contraption,5,138.86,UPI
2025-09-03 17:16:41,S005,Apparatus,5,88.59,CARD
2025-09-03 14:38:13,S004,Doodad,2,37.33,UPI
2025-09-03 22:35:26,S005,Gadget,5,176.68,CARD
2025-09-03 17:07:06,S002,Thingamajig,3,80.94,UPI
2025-09-03 22:13:38,S003,Widget,2,102.49,CARD
2025-09-03 21:19:46,S006,Doohickey,2,22.35,UPI
2025-09-03 16:35:56,S009,Whatsit,2,62.87,UPI
2025-09-03 21:09:57,S006,Apparatus,4,105.29,WALLET
2025-09-03 21:03:30,S009,Whatsit,2,70.56,CASH
2025-09-03 18:40:28,S004,Doohickey,1,21.13,WALLET
2025-09-03 16:24:13,S008,Widget,5,95.03,CASH
2025-09-03 11:42:47,S010,Apparatus,2,106.48,UPI
2025-09-03 11:02:05,S007,Gadget,4,176.49,UPI
2025-09-03 09:01:06,S002,Contraption,3,153.14,CASH
2025-09-03 17:07:02,S007,Contraption,4,124.57,CASH
2025-09-03 10:13:23,S003,Apparatus,1,97.07,WALLET
2025-09-03 10:47:55,S008,Whatsit,4,53.8,CASH
2025-09-03 14:59:08,S004,Whatsit,3,59.88,UPI
2025-09-03 16:49:09,S009,Thingamajig,1,91.55,CASH
2025-09-03 13:24:30,S004,Whatsit,1,57.43,CARD
2025-09-03 12:12:29,S010,Gadget,1,160.51,UPI
2025-09-03 15:22:18,S010,Gadget,4,144.83,CARD
2025-09-03 14:47:59,S010,Whatsit,2,62.74,CASH
2025-09-03 18:57:17,S008,Contraption,3,147.02,CARD
2025-09-03 17:50:32,S004,Widget,3,114.92,CARD
2025-09-03 15:47:11,S007,Contraption,1,135.97,WALLET
2025-09-03 21:13:00,S001,Doodad,1,43.25,UPI
2025-09-03 15:24:49,S005,Apparatus,2,98.47,CARD
2025-09-03 09:40:07,S008,Doohickey,5,18.32,UPI
2025-09-03 11:38:20,S002,Whatsit,4,57.22,UPI
2025-09-03 16:06:24,S007,Doodad,5,43.88,CASH
2025-09-03 22:50:53,S001,Widget,4,91.53,CASH
2025-09-03 11:09:06,S009,Doohickey,5,17.91,CARD
2025-09-03 15:31:13,S008,Widget,4,90.6,CARD
2025-09-03 19:01:10,S004,Apparatus,1,90.85,WALLET
2025-09-03 10:20:33,S003,Contraption,1,121.88,CASH
2025-09-03 11:37:01,S003,Doodad,5,36.72,CARD
2025-09-03 22:31:54,S007,Doodad,3,45.38,CARD
2025-09-03 09:52:32,S009,Widget,5,95.6,UPI
2025-09-03 08:37:09,S004,Doohickey,3,19.23,UPI
2025-09-03 15:27:47,S008,Doodad,1,41.02,UPI
2025-09-03 11:09:03,S009,Whatsit,1,60.15,UPI
2025-09-03 14:52:10,S002,Doohickey,1,19.41,CARD
2025-09-03 08:26:19,S007,Thingamajig,1,88.13,CASH
2025-09-03 20:09:51,S004,Apparatus,4,105.88,UPI
2025-09-03 14:54:59,S006,Widget,3,102.79,WALLET
2025-09-03 16:48:29,S009,Doodad,1,43.95,UPI
2025-09-03 20:35:44,S007,Apparatus,2,94.16,CASH
2025-09-03 13:13:57,S001,Doodad,4,40.79,WALLET
2025-09-03 17:54:37,S009,Thingamajig,3,87.37,WALLET
2025-09-03 20:38:51,S001,Widget,3,93.61,CARD
2025-09-03 12:56:40,S008,Doohickey,2,22.44,CARD
2025-09-03 22:17:09,S001,Gadget,5,160.75,UPI
2025-09-03 10:30:58,S007,Contraption,2,119.79,UPI
2025-09-03 15:51:36,S005,Whatsit,5,68.95,WALLET
2025-09-03 15:14:15,S002,Thingamajig,2,82.35,WALLET
2025-09-03 22:25:26,S005,Whatsit,2,69.09,WALLET
2025-09-03 15:38:36,S004,Gadget,1,135.21,UPI
2025-09-03 13:52:44,S008,Contraption,2,150.56,CASH
2025-09-03 16:48:24,S008,Gadget,4,135.36,CARD
2025-09-03 14:08:46,S005,Gadget,1,167.31,WALLET
2025-09-03 11:51:33,S008,Doohickey,1,17.31,UPI
2025-09-03 20:44:31,S004,Widget,4,98.04,CASH
2025-09-03 18:13:26,S003,Doohickey,3,18.7,CARD
2025-09-03 18:47:36,S002,Whatsit,4,55.95,WALLET
2025-09-03 20:12:03,S010,Apparatus,3,87.86,CASH
2025-09-03 22:34:29,S008,Doodad,5,36.83,WALLET
2025-09-03 08:52:11,S002,Doodad,1,36.58,CARD
2025-09-03 18:35:33,S009,Doohickey,1,19.71,CARD
2025-09-03 19:55:50,S006,Whatsit,1,60.18,CASH
2025-09-03 18:30:33,S009,Apparatus,1,88.36,CASH
2025-09-03 10:35:19,S010,Doohickey,2,20.09,WALLET
2025-09-03 09:38:13,S009,Widget,2,105.49,CARD
2025-09-03 21:07:38,S001,Thingamajig,4,75.0,UPI
2025-09-03 19:26:49,S010,Whatsit,5,70.04,CASH
2025-09-03 17:36:52,S003,Doohickey,1,17.61,CASH
2025-09-03 17:55:06,S007,Doodad,2,42.46,WALLET
2025-09-03 14:08:51,S005,Apparatus,2,90.56,CASH
2025-09-03 15:50:45,S007,Widget,1,104.12,WALLET
2025-09-03 19:36:31,S002,Apparatus,5,93.47,WALLET
2025-09-03 22:15:48,S001,Gadget,2,175.23,CARD
2025-09-03 08:28:13,S002,Doodad,4,39.16,UPI
2025-09-03 12:27:52,S006,Thingamajig,1,73.83,CARD
2025-09-03 10:45:28,S002,Apparatus,2,92.76,CASH
2025-09-03 16:29:35,S005,Widget,3,98.21,CARD
2025-09-03 15:21:04,S001,Doodad,3,40.32,WALLET
2025-09-03 20:10:57,S010,Whatsit,3,53.95,CARD
2025-09-03 12:33:55,S001,Contraption,5,122.33,WALLET
2025-09-03 21:37:12,S008,Doodad,3,35.11,UPI
2025-09-03 12:53:21,S010,Thingamajig,4,86.03,UPI
2025-09-03 13:04:48,S002,Widget,3,101.68,CARD
2025-09-03 20:17:17,S006,Apparatus,4,102.24,UPI
2025-09-03 10:02:56,S003,Whatsit,3,66.86,UPI
2025-09-03 09:01:11,S005,Contraption,1,120.22,CASH
2025-09-03 19:59:00,S005,Thingamajig,5,77.45,CARD
2025-09-03 13:16:38,S007,Doohickey,2,18.78,WALLET
2025-09-03 08:13:33,S004,Contraption,2,124.47,CARD
2025-09-03 18:45:46,S009,Doodad,3,35.48,WALLET
2025-09-03 20:45:39,S002,Widget,4,98.59,UPI
2025-09-03 22:53:02,S005,Thingamajig,4,83.56,CASH
2025-09-03 16:10:43,S004,Whatsit,5,61.1,UPI
2025-09-03 14:09:08,S001,Doodad,3,44.01,CASH
2025-09-03 19:06:08,S002,Widget,5,117.85,CASH
2025-09-03 09:05:16,S003,Apparatus,1,95.65,CASH
2025-09-03 17:55:12,S010,Doohickey,1,19.7,CARD
2025-09-03 20:23:39,S003,Widget,1,117.62,WALLET
2025-09-03 09:21:51,S010,Contraption,4,152.45,CARD
2025-09-03 18:04:13,S005,Thingamajig,4,93.22,WALLET
2025-09-03 20:21:30,S001,Apparatus,4,92.02,UPI
2025-09-03 22:03:24,S002,Doohickey,5,19.33,UPI
2025-09-03 17:23:27,S002,Doohickey,5,18.79,CASH
2025-09-03 20:10:57,S002,Doodad,1,45.46,UPI
2025-09-03 16:22:58,S001,Apparatus,1,104.69,WALLET
2025-09-03 09:23:05,S004,Doodad,5,46.42,WALLET
2025-09-03 21:55:12,S010,Gadget,1,134.56,WALLET
2025-09-03 14:48:05,S008,Gadget,1,141.05,CARD
2025-09-03 13:13:59,S010,Widget,4,111.21,CASH
2025-09-03 20:21:24,S001,Apparatus,4,83.55,CARD
2025-09-03 11:40:36,S008,Doohickey,4,18.19,WALLET
2025-09-03 15:14:59,S007,Whatsit,2,66.91,CARD
2025-09-03 19:09:01,S010,Gadget,2,157.46,CASH
2025-09-03 19:23:29,S006,Apparatus,3,87.27,CARD
2025-09-03 08:30:40,S002,Thingamajig,5,93.72,CASH
2025-09-03 22:38:39,S003,Doohickey,3,18.73,WALLET
2025-09-03 11:02:06,S008,Thingamajig,5,89.32,UPI
2025-09-03 13:47:48,S008,Widget,1,108.87,CARD
2025-09-03 21:04:33,S004,Doohickey,4,21.4,UPI
2025-09-03 09:53:50,S005,Doohickey,5,17.93,CARD
2025-09-03 18:35:24,S008,Thingamajig,1,73.65,UPI
2025-09-03 09:21:21,S008,Contraption,4,126.56,CARD
2025-09-03 10:40:22,S002,Gadget,4,149.3,UPI
2025-09-03 09:04:10,S007,Contraption,5,143.27,WALLET
2025-09-03 14:08:08,S005,Doohickey,2,19.25,UPI
2025-09-03 14:50:02,S004,Thingamajig,3,81.33,CARD
2025-09-03 13:58:32,S003,Widget,2,94.88,CASH
2025-09-03 21:14:24,S004,Apparatus,2,106.76,WALLET
2025-09-03 15:34:33,S005,Gadget,5,147.96,UPI
2025-09-03 16:54:46,S002,Gadget,2,134.68,CASH
2025-09-03 18:51:19,S008,Doohickey,2,18.46,UPI
2025-09-03 17:51:36,S010,Whatsit,1,63.58,CASH
2025-09-03 14:04:14,S004,Whatsit,4,64.95,CASH
2025-09-03 08:42:45,S010,Whatsit,1,69.36,CARD
2025-09-03 12:50:56,S008,Apparatus,1,97.16,CARD
2025-09-03 15:29:53,S001,Doohickey,5,18.21,CARD
2025-09-03 08:19:33,S004,Doohickey,2,21.29,WALLET
2025-09-03 16:26:51,S004,Widget,1,106.53,UPI
2025-09-03 10:17:20,S008,Gadget,1,164.59,UPI
2025-09-03 16:28:15,S002,Doohickey,3,19.22,UPI
2025-09-03 09:43:35,S006,Contraption,5,116.5,CASH
2025-09-03 08:40:37,S004,Widget,2,95.8,CARD
2025-09-03 20:19:29,S003,Apparatus,3,83.33,WALLET
2025-09-03 12:54:48,S007,Doodad,5,43.8,WALLET
2025-09-03 08:41:34,S001,Apparatus,3,84.98,CASH
2025-09-03 09:45:32,S010,Doohickey,1,21.8,CASH
2025-09-03 21:25:10,S007,Gadget,3,166.13,CARD
2025-09-03 10:31:12,S001,Apparatus,3,106.34,CASH
2025-09-03 13:31:39,S009,Thingamajig,3,91.87,CARD
2025-09-03 14:47:47,S001,Thingamajig,2,74.67,CASH
2025-09-03 10:34:38,S007,Gadget,5,148.58,UPI
2025-09-03 21:45:35,S004,Doodad,2,43.18,CARD
2025-09-03 12:29:43,S006,Whatsit,2,70.7,UPI
2025-09-03 14:51:32,S007,Gadget,4,174.22,UPI
2025-09-03 17:48:16,S006,Whatsit,4,57.24,WALLET
2025-09-03 19:09:26,S004,Widget,3,97.44,UPI
2025-09-03 15:49:12,S010,Apparatus,2,102.45,WALLET
2025-09-03 21:28:30,S001,Doohickey,5,18.92,WALLET
2025-09-03 16:48:01,S004,Gadget,5,146.51,CASH
2025-09-03 14:28:31,S006,Doodad,1,46.77,CARD
2025-09-03 19:27:17,S004,Gadget,3,154.4,UPI
2025-09-03 14:11:09,S004,Widget,4,98.45,CARD
2025-09-03 09:51:33,S007,Whatsit,4,63.5,UPI
2025-09-03 10:22:38,S002,Doohickey,1,20.98,CARD
2025-09-03 17:00:54,S001,Doodad,5,38.15,CASH
2025-09-03 10:18:21,S010,Contraption,4,147.14,CASH
2025-09-03 11:40:32,S002,Contraption,3,134.68,UPI
2025-09-03 09:27:50,S005,Gadget,1,158.34,UPI
2025-09-03 16:01:25,S005,Apparatus,2,87.93,WALLET
2025-09-03 10:03:47,S004,Contraption,1,147.84,UPI
2025-09-03 09:09:50,S006,Contraption,3,150.32,WALLET
2025-09-03 15:01:55,S005,Thingamajig,2,90.99,WALLET
2025-09-03 13:55:42,S008,Doodad,5,39.9,UPI
2025-09-03 09:28:23,S009,Apparatus,3,92.45,WALLET
2025-09-03 16:36:30,S006,Widget,1,110.22,CASH
2025-09-03 13:00:31,S009,Widget,3,96.86,UPI
2025-09-03 14:29:16,S001,Apparatus,5,106.75,UPI
2025-09-03 15:15:55,S002,Contraption,5,130.78,CARD
2025-09-03 13:31:13,S003,Whatsit,3,56.89,UPI
2025-09-03 12:57:43,S009,Widget,3,100.74,CARD
2025-09-03 19:27:16,S006,Whatsit,2,64.37,UPI
2025-09-03 18:33:21,S007,Contraption,1,119.12,WALLET
2025-09-03 21:45:55,S002,Widget,4,110.34,CASH
2025-09-03 21:11:47,S001,Apparatus,1,84.73,CARD
2025-09-03 20:43:51,S005,Doohickey,2,19.03,CASH
2025-09-03 17:57:02,S002,Doodad,4,35.7,CASH
2025-09-03 09:32:02,S004,Whatsit,5,58.89,CASH
2025-09-03 17:20:05,S007,Thingamajig,3,81.91,WALLET
2025-09-03 19:19:18,S010,Apparatus,1,84.13,UPI
2025-09-03 17:43:09,S005,Doohickey,2,19.2,WALLET
2025-09-03 12:14:55,S007,Whatsit,5,66.6,CARD
2025-09-03 21:52:16,S009,Gadget,5,147.49,WALLET
2025-09-03 15:56:47,S002,Thingamajig,1,90.29,CASH
2025-09-03 12:22:20,S009,Whatsit,2,61.34,CASH
2025-09-03 08:18:39,S007,Contraption,4,128.11,CASH
2025-09-03 20:41:16,S002,Doodad,1,42.95,CARD
2025-09-03 18:41:34,S009,Thingamajig,2,78.45,CARD
2025-09-03 13:12:56,S010,Doohickey,2,20.91,UPI
2025-09-03 08:03:19,S002,Whatsit,1,53.29,CARD
2025-09-03 21:32:06,S006,Apparatus,4,82.13,CARD
2025-09-03 15:49:26,S002,Doodad,2,35.45,UPI
2025-09-03 19:44:49,S001,Whatsit,1,56.18,UPI
2025-09-03 11:45:04,S001,Whatsit,4,58.04,CASH
2025-09-03 21:52:20,S003,Apparatus,1,96.43,UPI
2025-09-03 19:49:03,S010,Whatsit,3,66.83,WALLET
2025-09-03 20:43:55,S010,Gadget,5,137.37,CARD
2025-09-03 21:16:25,S010,Apparatus,5,83.27,WALLET
2025-09-03 11:28:59,S007,Apparatus,5,99.81,CASH
2025-09-03 17:00:15,S003,Widget,4,93.12,CARD
2025-09-03 21:07:48,S010,Contraption,5,153.19,UPI
2025-09-03 09:00:09,S003,Contraption,2,141.89,WALLET
2025-09-03 12:46:00,S010,Doodad,3,41.84,CARD
2025-09-03 18:36:49,S005,Doodad,5,36.41,CASH
2025-09-03 13:15:56,S005,Gadget,5,151.26,CASH
2025-09-03 09:36:43,S002,Thingamajig,3,75.98,WALLET
2025-09-03 18:48:38,S007,Doohickey,4,18.95,CARD
2025-09-03 12:41:54,S005,Thingamajig,3,81.5,CARD
2025-09-03 19:13:25,S008,Apparatus,5,98.88,CASH
2025-09-03 16:58:32,S010,Apparatus,4,101.68,WALLET
2025-09-03 17:15:15,S005,Doohickey,2,19.42,CASH
2025-09-03 16:22:01,S009,Gadget,1,136.25,WALLET
2025-09-03 11:43:34,S008,Whatsit,3,63.73,UPI
2025-09-03 19:20:42,S007,Thingamajig,5,79.79,CASH
2025-09-03 08:44:19,S008,Widget,4,97.61,UPI
2025-09-03 10:57:26,S010,Contraption,4,131.2,CASH
2025-09-03 14:48:37,S008,Contraption,4,139.88,CASH
2025-09-03 12:38:19,S006,Doohickey,1,22.17,CASH
2025-09-03 08:58:45,S005,Widget,1,100.76,CARD
2025-09-03 08:46:35,S002,Gadget,5,168.65,WALLET
2025-09-03 15:21:25,S002,Doodad,1,44.1,WALLET
2025-09-03 15:12:24,S005,Whatsit,1,67.54,UPI
2025-09-03 22:16:54,S006,Widget,5,105.73,CARD
2025-09-03 22:48:08,S005,Widget,4,113.63,WALLET
2025-09-03 21:46:07,S004,Widget,1,94.04,WALLET
2025-09-03 12:23:58,S010,Thingamajig,1,89.28,CASH
2025-09-03 18:44:34,S003,Widget,2,105.95,CARD
2025-09-03 14:33:54,S009,Contraption,3,125.04,UPI
2025-09-03 18:41:06,S009,Doodad,1,43.07,UPI
2025-09-03 17:34:51,S007,Whatsit,3,56.48,CARD
2025-09-03 10:47:39,S007,Doohickey,5,18.06,CARD
2025-09-03 11:53:53,S004,Gadget,2,158.83,CASH
2025-09-03 17:13:13,S004,Apparatus,2,85.62,CASH
2025-09-03 21:57:53,S005,Thingamajig,4,82.27,CASH
2025-09-03 12:14:35,S007,Gadget,1,144.83,UPI
2025-09-03 10:57:18,S010,Contraption,5,122.1,WALLET
